id,00:1A:70:F0:9C:4F, 00:80:48:51:e8:52, 00:03:52:8b:8d:10, 00:C0:23:B6:51:00, 00:03:52:8b:2a:60, 00:1e:e5:f7:29:df, 00:c0:23:6b:c5:f0, 00:80:48:51:E8:52, 40:4a:03:de:74:a0, 00:03:52:8b:85:00, 00:03:52:8B:2C:E1, 00:03:52:8B:2C:E0, 00:03:52:8B:2C:E3, 00:03:52:8B:2C:E2, 00:03:52:8B:2C:E4, 00:C0:23:B6:0E:12, 00:c0:23:b6:51:00, 00:03:52:94:5D:81, 00:03:52:94:5D:80, 00:03:52:94:5D:83, 00:03:52:94:5D:82, 00:03:52:94:5D:84, 00:1B:63:2D:5E:F9, 00:03:52:8b:89:10, 00:1a:70:f0:9c:4f, 00:24:b2:37:35:3e, 00:03:52:8B:8B:61, 00:03:52:8B:8B:60, 00:03:52:8B:8B:63, 00:03:52:8B:8B:62, 00:03:52:8B:8B:64, 00:1E:E5:F7:29:DF, 00:03:52:8B:85:04, 00:03:52:8B:85:02, 00:03:52:8B:85:03, 00:03:52:8B:85:00, 00:03:52:8B:85:01, 1e:a1:e7:08:c2:b8, 00:03:52:8b:2c:e0, 00:03:52:8B:87:24, 00:03:52:8B:87:22, 00:03:52:8B:87:23, 00:03:52:8B:87:20, 00:03:52:8B:87:21, 00:03:52:94:5d:80, 40:4A:03:DE:CD:FE, 00:24:7B:10:EE:60, 00:1e:e5:f6:f6:ed, 00:03:52:8B:2E:A4, 00:03:52:8B:2E:A3, 00:03:52:8B:2E:A2, 00:03:52:8B:2E:A1, 00:03:52:8B:2E:A0, 00:C0:23:6B:C5:F0, 00:03:52:8B:5F:64, d2:6b:9a:ad:b7:85, 00:03:52:8b:2e:a0, 00:03:52:8B:8D:12, 00:03:52:8B:8D:13, 00:03:52:8B:8D:10, 00:03:52:8B:8D:11, 00:03:52:8B:8D:14, 00:03:52:8a:e8:70, 00:03:52:8B:8C:E3, 00:03:52:8B:8C:E2, 00:03:52:8B:8C:E1, 00:03:52:8B:8C:E0, 00:03:52:8B:8C:E4, 5C:0E:8B:13:40:E0, 00:03:52:8b:24:c0, 00:03:52:8b:87:50, 00:24:01:e0:d1:7d, 1E:A1:E7:08:C2:B8, 00:03:52:8B:24:C4, 00:03:52:8B:24:C2, 00:03:52:8B:24:C3, 00:03:52:8B:24:C0, 00:03:52:8B:24:C1, 00:03:52:8B:2A:62, 00:03:52:8B:2A:63, 00:03:52:8B:2A:60, 00:03:52:8B:2A:61, 00:03:52:8B:2A:64, 40:4A:03:DE:74:A0, 00:03:52:8f:73:00, 00:03:52:8b:8b:60, 00:80:48:51:e8:74, 00:24:7b:10:ee:60, 00:03:52:8b:5f:60, 40:4a:03:de:cd:fe, 00:03:52:8B:87:54, 00:03:52:8B:87:53, 00:03:52:8B:87:52, 00:03:52:8B:87:51, 00:03:52:8B:87:50, 00:80:48:51:E8:74, 00:c0:23:b6:61:b0, 00:24:01:E0:D1:7D, 00:c0:23:b6:52:40, 00:03:52:8b:87:20, 00:03:52:8F:73:04, 00:03:52:8F:73:03, 00:03:52:8F:73:02, 00:03:52:8F:73:01, 00:03:52:8F:73:00, 00:03:52:8B:5F:60, 00:03:52:8B:5F:61, 00:03:52:8B:5F:62, 00:03:52:8B:5F:63, 00:03:52:8A:E8:72, 00:03:52:8A:E8:70, 00:03:52:8A:E8:71, 5C:0E:8B:13:B7:40, 00:03:52:8b:53:f0, 00:1E:E5:F6:F6:ED, 00:03:52:8b:8c:e0, 00:c0:23:b7:8c:f0
981,-95, -95, -82, -95, -70, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -81, -95, -95, -95, -95, -95, -81, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -66, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -59, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -83, -95, -90, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -85
982,-62, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -77, -78, -78, -78, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -82, -83, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -30, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -72, -72, -74, -95, -95, -95, -95, -95, -95, -95, -95
983,-56, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -76, -77, -78, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -81, -81, -71, -81, -95, -95, -95, -95, -95, -95, -95, -95, -67, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -29, -28, -29, -28, -29, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -70, -68, -70, -69, -72, -75, -76, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95
984,-95, -95, -81, -95, -79, -79, -95, -95, -69, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -86, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -64, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -83, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -60, -78, -95, -95, -84, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95
985,-95, -95, -86, -95, -90, -95, -95, -95, -86, -80, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -84, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -83, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -83, -81, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -89, -85, -95, -82, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -95
986,-55, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -75, -74, -75, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -74, -74, -75, -75, -95, -95, -95, -95, -95, -95, -95, -95, -67, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -84, -80, -95, -95, -95, -83, -32, -31, -32, -32, -33, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
987,-95, -95, -85, -95, -84, -87, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -76, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -80, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -81, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -54, -95
988,-95, -95, -83, -95, -73, -63, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -70, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -88, -52, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -52, -95, -95, -84, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95
989,-95, -95, -86, -95, -95, -95, -95, -95, -52, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -53, -95, -82, -95, -77, -57, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95
990,-95, -95, -83, -95, -83, -87, -95, -95, -64, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -77, -74, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -44, -89, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95
991,-95, -82, -95, -95, -95, -95, -95, -95, -71, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -38, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -86, -91, -83, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95
992,-95, -95, -75, -95, -78, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -73, -91, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -79, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95
993,-95, -95, -76, -95, -84, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -69, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -79, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95
994,-95, -95, -85, -95, -55, -78, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -84, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -78, -81, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95
995,-95, -79, -83, -95, -88, -89, -95, -95, -73, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -82, -95, -95, -95, -95, -95, -55, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -61, -82, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -87, -76, -77, -81, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95
996,-95, -95, -81, -95, -95, -95, -95, -95, -55, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -44, -95, -82, -95, -77, -46, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
997,-95, -84, -80, -95, -86, -95, -95, -95, -83, -81, -95, -95, -95, -95, -95, -95, -90, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -86, -95, -95, -95, -95, -95, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -87, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -83, -81, -84, -79, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -61, -95
998,-95, -95, -87, -95, -82, -78, -95, -95, -74, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -58, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -82, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -84, -79, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95
999,-95, -95, -87, -95, -95, -95, -95, -95, -69, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -81, -89, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95
1000,-95, -83, -86, -95, -85, -95, -95, -95, -77, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -56, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -33, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -78, -90, -79, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
1001,-95, -95, -80, -95, -62, -68, -95, -95, -83, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -78, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -68, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -60, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -65, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -60, -95
1002,-95, -95, -83, -95, -89, -83, -95, -95, -76, -90, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -83, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -78, -95, -82, -89, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95
1003,-95, -95, -78, -95, -74, -76, -95, -95, -68, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -86, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -84, -80, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -66, -84, -95, -83, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95
1004,-95, -95, -73, -95, -88, -83, -95, -95, -83, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -82, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -73, -95, -91, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
1005,-95, -95, -74, -95, -88, -89, -95, -95, -46, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -90, -95, -95, -95, -95, -95, -84, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -56, -84, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -47, -87, -95, -95, -84, -57, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95
1006,-58, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -77, -77, -77, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -78, -77, -69, -69, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -29, -31, -31, -33, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -68, -70, -69, -69, -73, -79, -78, -78, -78, -95, -95, -95, -95, -95, -95, -95, -95
1007,-95, -95, -87, -95, -78, -66, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -76, -95, -95, -95, -95, -95, -95, -95, -95, -67, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -75, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -47, -77, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -95
1008,-95, -95, -82, -95, -80, -85, -95, -95, -68, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -56, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -85, -86, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95
1009,-95, -95, -76, -95, -87, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -61, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -69, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -78, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95
1010,-75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -84, -83, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -83, -84, -95, -95, -95, -95, -85, -95, -88, -95, -95, -37, -84, -95, -65, -64, -95, -95, -67, -95, -77, -95, -95, -95, -95, -74, -95, -95, -95, -76, -74, -95, -70, -75, -95, -95, -95, -95, -83, -65, -66, -66, -64, -65, -85, -95, -86, -95, -95, -49, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -43, -76, -75, -77, -77, -82, -81, -74, -95, -95, -95, -95, -95
1011,-95, -69, -75, -95, -72, -95, -95, -95, -82, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -36, -81, -57, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95
1012,-95, -95, -85, -95, -88, -74, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -73, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -54, -95, -95, -95, -95, -95, -67, -95, -95, -95, -95, -95, -95, -95, -73, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -82, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95
1013,-95, -95, -75, -95, -71, -86, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -81, -91, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95
1014,-95, -95, -77, -95, -73, -80, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -78, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -82, -73, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -66, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95
