timestamp,00:03:52:8B:24:C0,00:03:52:8B:53:F4,00:03:52:8B:53:F3,00:03:52:8B:53:F2,00:03:52:8B:53:F1,00:03:52:8B:53:F0,00:80:48:51:E8:52,1E:A1:E7:08:C2:B8,00:03:52:8B:2C:E0,00:03:52:8B:2C:E3,00:03:52:8B:2C:E2,00:03:52:8B:2C:E4,00:03:52:94:5D:81,00:03:52:94:5D:80,00:03:52:94:5D:83,00:03:52:94:5D:82,00:03:52:94:5D:84,00:1B:63:2D:5E:F9,00:03:52:8B:8B:61,00:03:52:8B:8B:60,00:03:52:8B:8B:63,00:03:52:8B:8B:62,00:03:52:8B:8B:64,00:1E:E5:F7:29:DF,00:03:52:8B:85:04,00:03:52:8B:85:02,00:03:52:8B:85:03,00:03:52:8B:85:00,00:03:52:8B:85:01,00:03:52:8B:87:24,00:03:52:8B:87:22,00:03:52:8B:87:23,00:03:52:8B:87:20,00:03:52:8B:87:21,00:24:7B:10:EE:60,26:AB:81:D1:88:73,00:03:52:8B:2E:A4,00:03:52:8B:2E:A3,00:03:52:8B:2E:A2,00:03:52:8B:2E:A1,00:03:52:8B:2E:A0,00:A0:F8:C3:BF:5A,00:03:52:8A:E8:72,00:03:52:8B:8D:12,00:03:52:8B:8D:13,00:03:52:8B:8D:10,00:03:52:8B:8D:11,00:03:52:8B:8D:14,00:03:52:8B:8C:E3,00:03:52:8B:8C:E2,00:03:52:8B:8C:E1,00:03:52:8B:8C:E0,00:A0:F8:DD:17:2A,00:03:52:8B:8C:E4,5C:0E:8B:13:40:E0,00:03:52:8B:37:61,00:03:52:8B:37:60,00:03:52:8B:37:63,00:03:52:8B:37:62,00:03:52:8B:37:64,00:A0:F8:C3:BD:75,00:03:52:8B:2C:E1,00:03:52:8B:24:C4,00:03:52:8B:24:C2,00:03:52:8B:24:C3,00:1A:70:F0:9C:4F,00:03:52:8B:24:C1,00:03:52:8B:2A:62,00:03:52:8B:2A:63,00:03:52:8B:2A:60,00:03:52:8B:2A:61,00:03:52:8B:2A:64,40:4A:03:DE:74:A0,00:03:52:8B:87:54,00:03:52:8B:87:53,00:03:52:8B:87:52,00:03:52:8B:87:51,00:03:52:8B:87:50,00:80:48:51:E8:74,00:24:01:E0:D1:7D,00:03:52:8F:73:04,00:03:52:8F:73:03,00:03:52:8F:73:02,00:03:52:8F:73:01,00:03:52:8F:73:00,00:03:52:8B:5F:60,00:03:52:8B:5F:61,00:03:52:8B:5F:62,00:03:52:8B:5F:63,00:03:52:8B:5F:64,00:03:52:8A:E8:70,00:03:52:8A:E8:71,00:03:52:8B:29:40,00:03:52:8B:29:41,00:03:52:8B:29:42,00:03:52:8B:29:43,00:03:52:8B:29:44,5C:0E:8B:13:B7:40,00:1E:E5:F6:F6:ED
512,-95,-95,-95,-95,-95,-95,-95,-95,-70,-70,-83,-82,-95,-95,-95,-95,-95,-62,-95,-63,-95,-95,-95,-77,-95,-95,-95,-95,-95,-71,-62,-67,-73,-93,-95,-95,-63,-63,-63,-63,-63,-95,-63,-95,-95,-95,-95,-95,-95,-95,-95,-67,-95,-95,-95,-95,-95,-95,-95,-95,-95,-71,-95,-95,-95,-95,-95,-70,-69,-71,-64,-69,-79,-75,-50,-49,-87,-51,-95,-86,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-66,-63,-95,-95,-95,-95,-95,-84,-71
431,-74,-95,-95,-95,-95,-95,-95,-95,-81,-83,-79,-77,-95,-95,-95,-95,-95,-68,-67,-67,-67,-68,-65,-75,-95,-95,-95,-95,-95,-74,-74,-92,-77,-83,-95,-95,-70,-67,-95,-89,-63,-95,-66,-89,-89,-88,-95,-95,-95,-95,-95,-65,-95,-95,-95,-95,-95,-95,-95,-95,-95,-75,-77,-95,-77,-95,-95,-65,-71,-72,-95,-73,-56,-95,-95,-95,-95,-71,-95,-89,-42,-40,-42,-42,-37,-95,-95,-95,-95,-95,-65,-64,-95,-95,-95,-95,-95,-90,-87
622,-56,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-88,-95,-95,-82,-88,-95,-95,-95,-95,-95,-95,-95,-76,-75,-75,-77,-77,-95,-83,-95,-95,-77,-95,-95,-88,-70,-95,-80,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-89,-86,-83,-86,-87,-53,-87,-87,-87,-86,-88,-95,-95,-95,-95,-95,-95,-43,-86,-95,-95,-88,-90,-86,-87,-95,-95,-95,-95,-95,-87,-95
579,-95,-95,-95,-95,-95,-95,-95,-95,-68,-70,-70,-70,-95,-95,-89,-91,-89,-75,-72,-74,-70,-72,-70,-73,-95,-95,-95,-95,-95,-95,-86,-86,-71,-95,-95,-95,-64,-70,-68,-67,-66,-95,-70,-88,-89,-89,-91,-89,-95,-95,-95,-51,-95,-95,-95,-95,-95,-95,-95,-95,-95,-70,-95,-95,-95,-95,-95,-81,-79,-83,-81,-73,-56,-68,-66,-68,-68,-68,-95,-95,-95,-95,-95,-95,-45,-95,-95,-95,-95,-95,-64,-73,-95,-95,-95,-95,-95,-95,-87
338,-95,-95,-95,-95,-95,-95,-95,-95,-80,-80,-78,-83,-95,-89,-95,-88,-95,-51,-43,-45,-41,-44,-39,-69,-95,-95,-95,-95,-95,-70,-66,-75,-70,-66,-95,-95,-90,-74,-88,-74,-77,-95,-74,-74,-74,-74,-74,-72,-81,-95,-95,-69,-95,-82,-95,-95,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-93,-91,-66,-92,-61,-84,-57,-59,-57,-63,-60,-95,-80,-86,-61,-63,-81,-63,-95,-95,-95,-95,-95,-68,-71,-95,-95,-95,-95,-95,-91,-90
334,-95,-95,-95,-95,-95,-95,-95,-95,-80,-80,-78,-83,-95,-95,-95,-95,-95,-46,-43,-46,-41,-44,-39,-62,-95,-90,-95,-95,-95,-69,-72,-70,-71,-69,-95,-95,-81,-72,-70,-75,-77,-95,-69,-95,-95,-69,-95,-95,-81,-95,-95,-69,-95,-82,-95,-95,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-90,-91,-65,-91,-93,-84,-61,-60,-61,-61,-65,-95,-82,-86,-61,-63,-81,-63,-95,-95,-95,-95,-95,-76,-68,-95,-95,-95,-95,-95,-89,-59
571,-95,-95,-95,-95,-95,-95,-95,-95,-69,-81,-72,-84,-87,-88,-89,-91,-89,-81,-83,-85,-82,-85,-89,-88,-95,-95,-95,-95,-95,-95,-86,-86,-84,-95,-95,-95,-68,-70,-68,-67,-66,-95,-70,-89,-87,-89,-95,-89,-95,-95,-95,-58,-95,-95,-95,-95,-95,-95,-95,-95,-95,-70,-95,-95,-95,-95,-95,-83,-81,-84,-83,-81,-69,-82,-84,-83,-85,-84,-95,-95,-95,-95,-95,-95,-50,-95,-95,-95,-95,-95,-64,-73,-95,-95,-95,-95,-95,-95,-88
454,-95,-95,-95,-95,-95,-95,-95,-95,-67,-70,-72,-73,-95,-95,-95,-95,-95,-57,-65,-71,-65,-63,-63,-62,-95,-95,-95,-95,-95,-65,-68,-98,-73,-95,-95,-95,-60,-95,-95,-95,-68,-95,-91,-71,-73,-67,-67,-95,-95,-95,-95,-67,-95,-95,-95,-95,-95,-95,-95,-95,-95,-71,-95,-95,-95,-95,-95,-69,-66,-68,-69,-67,-67,-63,-63,-60,-63,-68,-95,-83,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-65,-63,-95,-95,-95,-95,-95,-95,-88
330,-95,-95,-95,-95,-95,-95,-95,-95,-84,-82,-87,-83,-95,-95,-95,-95,-95,-53,-52,-57,-52,-53,-50,-69,-95,-90,-95,-95,-95,-65,-69,-95,-71,-76,-95,-95,-72,-72,-70,-69,-74,-95,-69,-95,-95,-69,-95,-95,-67,-67,-67,-64,-95,-69,-95,-95,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-82,-67,-67,-67,-59,-95,-61,-60,-61,-61,-63,-95,-81,-86,-61,-63,-81,-63,-95,-95,-95,-95,-95,-75,-68,-95,-95,-95,-95,-95,-95,-61
575,-95,-95,-95,-95,-95,-95,-95,-95,-74,-77,-75,-77,-87,-88,-89,-91,-89,-81,-83,-85,-82,-85,-89,-86,-95,-95,-95,-95,-95,-95,-86,-86,-75,-95,-95,-95,-68,-70,-68,-67,-64,-95,-70,-88,-89,-89,-91,-89,-95,-95,-95,-51,-95,-95,-95,-95,-95,-95,-95,-95,-95,-70,-95,-95,-95,-95,-95,-80,-80,-71,-77,-81,-65,-70,-70,-70,-72,-70,-95,-95,-95,-95,-95,-95,-48,-95,-95,-95,-95,-95,-61,-73,-95,-95,-95,-95,-95,-95,-87
457,-95,-95,-95,-95,-95,-95,-95,-95,-80,-89,-72,-79,-86,-86,-84,-86,-95,-62,-67,-67,-67,-67,-65,-87,-95,-95,-95,-95,-95,-69,-68,-69,-67,-95,-95,-95,-60,-95,-95,-95,-71,-95,-72,-71,-73,-67,-72,-95,-95,-95,-95,-67,-95,-95,-95,-95,-95,-95,-95,-95,-95,-88,-95,-95,-95,-95,-95,-72,-64,-66,-64,-64,-78,-63,-68,-73,-84,-66,-95,-73,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-73,-72,-95,-95,-95,-95,-95,-95,-83
62,-87,-95,-95,-95,-95,-95,-75,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-65,-91,-69,-70,-68,-77,-84,-75,-77,-77,-95,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-86,-87,-82,-87,-95,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-88,-95,-95,-80,-72,-95,-95,-95,-95,-95,-95,-95,-95,-44,-95,-95,-95,-95,-95,-95,-61,-95,-95,-46,-48,-95,-95,-95,-95,-95,-95,-95,-91,-95
259,-73,-95,-95,-95,-95,-95,-95,-95,-95,-89,-88,-89,-95,-95,-86,-85,-82,-95,-95,-95,-89,-95,-95,-82,-95,-95,-95,-95,-95,-95,-86,-84,-78,-95,-95,-95,-95,-95,-95,-95,-73,-95,-72,-80,-80,-71,-80,-80,-67,-66,-70,-70,-95,-67,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-84,-82,-84,-89,-52,-95,-95,-95,-95,-82,-95,-95,-30,-30,-32,-32,-30,-95,-95,-95,-95,-95,-75,-80,-95,-95,-95,-95,-95,-95,-95
66,-87,-95,-95,-95,-95,-95,-73,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-71,-70,-92,-69,-70,-77,-75,-77,-77,-87,-95,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-82,-95,-95,-82,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-69,-95,-95,-80,-65,-95,-79,-95,-95,-95,-95,-95,-95,-39,-95,-95,-95,-95,-95,-95,-53,-53,-55,-53,-57,-95,-95,-95,-95,-95,-95,-95,-95,-95
178,-86,-95,-95,-95,-95,-95,-73,-78,-95,-95,-95,-95,-86,-95,-84,-84,-81,-95,-95,-95,-95,-95,-95,-95,-50,-50,-48,-56,-50,-60,-58,-46,-42,-43,-95,-86,-95,-95,-95,-95,-95,-95,-95,-84,-84,-84,-87,-84,-81,-80,-80,-85,-95,-80,-84,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-76,-95,-89,-60,-91,-89,-89,-95,-95,-95,-95,-95,-95,-62,-95,-83,-82,-87,-85,-80,-53,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
250,-71,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-86,-85,-82,-95,-95,-95,-95,-95,-95,-95,-79,-95,-95,-95,-85,-91,-93,-95,-95,-95,-95,-95,-95,-95,-95,-95,-73,-95,-82,-72,-84,-72,-75,-75,-84,-80,-82,-78,-95,-83,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-95,-89,-95,-88,-95,-95,-45,-95,-95,-95,-95,-95,-95,-95,-42,-42,-42,-42,-40,-89,-89,-89,-89,-89,-86,-83,-95,-95,-95,-95,-95,-95,-95
174,-86,-95,-95,-95,-95,-95,-80,-87,-95,-95,-95,-95,-86,-95,-84,-84,-84,-95,-95,-95,-95,-95,-95,-95,-50,-50,-48,-50,-50,-60,-58,-58,-58,-58,-95,-86,-95,-95,-95,-95,-95,-95,-95,-84,-84,-95,-86,-84,-82,-80,-82,-82,-95,-80,-84,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-73,-95,-60,-60,-65,-66,-87,-95,-95,-95,-95,-95,-95,-60,-95,-87,-82,-86,-95,-95,-50,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
629,-61,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-88,-84,-95,-83,-80,-78,-95,-95,-95,-95,-95,-95,-95,-82,-85,-82,-86,-83,-92,-95,-90,-95,-95,-95,-95,-76,-75,-75,-77,-79,-95,-95,-95,-95,-78,-95,-95,-82,-70,-95,-78,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-89,-86,-83,-95,-95,-55,-95,-95,-95,-95,-95,-95,-95,-48,-48,-47,-48,-47,-82,-83,-80,-95,-95,-86,-87,-95,-95,-95,-95,-95,-83,-95
171,-86,-95,-95,-95,-95,-95,-76,-73,-95,-95,-95,-95,-86,-95,-84,-84,-84,-95,-95,-95,-95,-95,-95,-95,-93,-56,-81,-61,-59,-76,-72,-104,-72,-76,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-88,-74,-95,-95,-95,-72,-84,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-63,-95,-59,-59,-57,-66,-70,-95,-95,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-95,-52,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
255,-73,-95,-95,-95,-95,-95,-95,-95,-95,-89,-88,-89,-95,-95,-86,-85,-82,-95,-95,-95,-89,-95,-95,-82,-95,-95,-95,-95,-95,-91,-93,-95,-95,-95,-95,-95,-95,-95,-95,-95,-69,-95,-82,-72,-84,-83,-75,-75,-86,-86,-82,-82,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-95,-89,-90,-88,-95,-95,-48,-95,-95,-95,-95,-95,-95,-95,-36,-34,-38,-38,-38,-95,-95,-95,-95,-95,-79,-80,-95,-95,-95,-95,-95,-95,-95
731,-82,-86,-84,-89,-89,-95,-58,-81,-95,-95,-95,-95,-87,-87,-86,-87,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-80,-80,-78,-79,-79,-95,-76,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-76,-75,-95,-74,-68,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-79,-95,-69,-72,-72,-70,-69,-95,-95,-95,-95,-95,-95,-55,-95,-95,-95,-95,-95,-95,-61,-95,-95,-95,-95,-95,-95,-95,-91,-91,-90,-88,-95,-95
856,-51,-95,-95,-95,-95,-95,-83,-86,-95,-95,-95,-95,-74,-76,-74,-74,-74,-95,-95,-95,-95,-95,-95,-95,-53,-50,-95,-60,-53,-87,-89,-94,-89,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-78,-83,-80,-78,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-56,-56,-61,-46,-57,-84,-81,-80,-82,-81,-71,-95,-95,-95,-95,-95,-74,-95,-95,-95,-95,-95,-65,-58,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
850,-58,-95,-95,-95,-95,-95,-88,-86,-95,-95,-95,-95,-74,-76,-74,-74,-74,-90,-95,-95,-95,-95,-95,-95,-34,-33,-34,-37,-52,-75,-80,-83,-82,-82,-95,-90,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-95,-95,-95,-87,-95,-95,-92,-95,-95,-95,-95,-95,-95,-95,-58,-56,-59,-50,-58,-56,-72,-67,-71,-74,-79,-95,-95,-95,-95,-95,-67,-95,-95,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
543,-95,-95,-95,-95,-95,-95,-95,-95,-69,-66,-71,-66,-95,-95,-95,-95,-95,-73,-95,-79,-95,-95,-95,-73,-95,-95,-95,-95,-95,-86,-82,-87,-83,-77,-95,-95,-95,-95,-95,-95,-67,-95,-95,-88,-89,-89,-89,-88,-95,-95,-95,-43,-95,-95,-95,-95,-95,-95,-95,-95,-95,-66,-95,-95,-95,-95,-95,-77,-71,-79,-77,-71,-65,-95,-95,-95,-95,-73,-95,-87,-53,-51,-53,-51,-45,-95,-95,-95,-95,-95,-54,-95,-95,-95,-95,-95,-95,-95,-89
745,-82,-83,-78,-78,-80,-83,-49,-88,-95,-95,-95,-95,-89,-90,-91,-90,-89,-95,-95,-95,-95,-95,-95,-95,-83,-95,-82,-79,-82,-83,-82,-82,-89,-82,-90,-71,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-95,-87,-87,-88,-86,-95,-87,-70,-95,-95,-95,-95,-95,-95,-95,-78,-83,-78,-80,-78,-78,-85,-83,-77,-77,-95,-95,-95,-95,-95,-95,-50,-95,-95,-95,-95,-95,-95,-74,-95,-95,-95,-95,-95,-95,-95,-95,-90,-88,-90,-95,-95
530,-88,-95,-95,-95,-95,-95,-95,-95,-61,-68,-67,-68,-78,-95,-95,-95,-95,-65,-67,-72,-64,-64,-66,-90,-95,-95,-95,-95,-95,-84,-83,-83,-83,-85,-95,-95,-79,-57,-34,-34,-54,-95,-63,-78,-85,-95,-78,-81,-95,-95,-95,-61,-95,-95,-95,-95,-95,-95,-95,-95,-95,-67,-88,-87,-88,-95,-88,-72,-72,-82,-70,-72,-68,-64,-64,-64,-65,-65,-95,-95,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-51,-58,-95,-95,-95,-95,-95,-81,-71
540,-88,-95,-95,-95,-95,-95,-95,-95,-64,-76,-64,-76,-95,-95,-95,-95,-95,-66,-95,-76,-95,-95,-95,-87,-95,-95,-95,-95,-95,-73,-82,-74,-78,-77,-95,-95,-95,-95,-95,-95,-64,-95,-95,-88,-89,-89,-89,-88,-95,-95,-95,-63,-95,-95,-95,-95,-95,-95,-95,-95,-95,-66,-88,-87,-88,-95,-88,-71,-71,-73,-71,-71,-71,-95,-95,-95,-95,-73,-95,-87,-54,-54,-54,-51,-51,-95,-95,-95,-95,-95,-61,-95,-95,-95,-95,-95,-95,-95,-79
657,-56,-95,-95,-95,-95,-95,-88,-90,-95,-95,-95,-95,-75,-78,-75,-78,-77,-95,-95,-95,-95,-95,-95,-95,-63,-64,-63,-67,-63,-89,-88,-88,-90,-87,-88,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-91,-95,-95,-95,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-47,-95,-86,-86,-78,-86,-87,-71,-95,-95,-95,-95,-95,-79,-95,-66,-66,-66,-66,-70,-62,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-91,-95
183,-86,-95,-95,-95,-95,-95,-76,-73,-95,-95,-95,-95,-95,-80,-95,-95,-81,-95,-95,-95,-95,-95,-95,-95,-46,-84,-55,-39,-43,-60,-58,-46,-64,-43,-95,-90,-95,-95,-95,-95,-95,-95,-95,-84,-84,-84,-87,-84,-81,-80,-80,-85,-95,-80,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-65,-95,-56,-57,-90,-57,-57,-72,-95,-95,-95,-95,-95,-63,-95,-83,-82,-87,-85,-80,-51,-53,-51,-51,-51,-95,-95,-95,-95,-95,-95,-95,-95,-95
654,-39,-95,-95,-95,-95,-95,-87,-90,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-75,-93,-71,-66,-66,-89,-95,-95,-95,-95,-88,-95,-88,-84,-86,-88,-95,-95,-95,-95,-95,-77,-95,-91,-95,-95,-95,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-36,-95,-86,-86,-87,-86,-87,-71,-95,-95,-95,-95,-95,-78,-95,-67,-66,-66,-67,-67,-66,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-91,-95
186,-95,-95,-95,-95,-95,-95,-84,-74,-95,-95,-95,-95,-95,-80,-95,-95,-81,-95,-95,-95,-95,-95,-95,-95,-38,-84,-76,-39,-40,-69,-69,-67,-71,-69,-95,-90,-95,-95,-95,-95,-95,-95,-95,-95,-95,-78,-87,-95,-81,-88,-80,-85,-95,-80,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-61,-95,-48,-85,-58,-57,-62,-72,-95,-95,-95,-95,-95,-62,-95,-83,-83,-79,-81,-83,-45,-53,-51,-51,-51,-95,-95,-95,-95,-95,-95,-95,-95,-95
734,-82,-86,-84,-89,-89,-95,-57,-82,-95,-95,-95,-95,-87,-87,-86,-87,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-75,-95,-84,-85,-78,-82,-93,-95,-83,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-76,-75,-95,-74,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-81,-95,-78,-94,-78,-77,-77,-95,-95,-95,-95,-95,-95,-58,-95,-95,-95,-95,-95,-95,-62,-95,-95,-95,-95,-95,-95,-95,-91,-91,-90,-88,-95,-95
6,-45,-95,-95,-95,-95,-95,-88,-95,-95,-95,-95,-95,-86,-95,-84,-86,-84,-95,-95,-95,-95,-95,-95,-95,-88,-90,-92,-90,-91,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-95,-95,-95,-86,-95,-86,-95,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-62,-95,-95,-95,-95,-95,-95,-68,-95,-95,-95,-95,-95,-81,-95,-71,-72,-73,-95,-74,-69,-71,-71,-70,-71,-95,-95,-95,-95,-95,-95,-95,-92,-95
853,-54,-95,-95,-95,-95,-95,-83,-86,-95,-95,-95,-95,-74,-76,-74,-74,-74,-95,-95,-95,-95,-95,-95,-95,-53,-50,-95,-49,-53,-87,-87,-94,-86,-84,-95,-90,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-95,-95,-95,-87,-95,-95,-92,-95,-95,-95,-95,-95,-95,-95,-56,-56,-61,-50,-57,-84,-81,-84,-71,-79,-83,-95,-95,-95,-95,-95,-75,-95,-95,-95,-95,-95,-64,-56,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
738,-95,-92,-84,-89,-89,-95,-56,-87,-95,-95,-95,-95,-87,-87,-95,-95,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-73,-95,-78,-88,-87,-88,-87,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-87,-87,-88,-86,-95,-87,-69,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-78,-95,-78,-94,-90,-77,-77,-95,-95,-95,-95,-95,-95,-61,-95,-95,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-95,-95,-91,-90,-88,-89,-95,-95
505,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-95,-95,-95,-95,-95,-95,-55,-95,-57,-95,-95,-88,-73,-95,-95,-95,-95,-95,-71,-62,-67,-69,-93,-95,-95,-89,-89,-87,-70,-63,-95,-65,-71,-71,-79,-72,-71,-95,-95,-95,-63,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-70,-70,-92,-104,-94,-74,-75,-50,-49,-87,-53,-95,-81,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-66,-65,-95,-95,-95,-95,-95,-95,-65
502,-95,-95,-95,-95,-95,-95,-95,-95,-77,-85,-82,-95,-95,-95,-95,-95,-95,-52,-95,-49,-95,-95,-88,-61,-95,-95,-95,-95,-95,-64,-62,-63,-63,-64,-95,-95,-64,-64,-80,-65,-64,-95,-70,-71,-71,-79,-72,-71,-95,-95,-95,-63,-95,-95,-95,-95,-95,-95,-95,-95,-95,-85,-95,-95,-95,-95,-95,-69,-57,-69,-61,-61,-76,-54,-56,-54,-56,-59,-95,-84,-69,-61,-68,-69,-53,-95,-95,-95,-95,-95,-71,-68,-95,-95,-95,-95,-95,-91,-79
706,-78,-95,-95,-95,-95,-95,-75,-78,-95,-95,-95,-95,-82,-83,-82,-82,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-61,-95,-77,-77,-79,-82,-77,-95,-84,-95,-95,-95,-95,-95,-95,-95,-89,-95,-90,-89,-95,-95,-95,-95,-95,-95,-95,-73,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-50,-95,-77,-77,-77,-88,-88,-95,-95,-95,-95,-95,-95,-49,-95,-95,-95,-95,-95,-95,-42,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
516,-95,-95,-95,-95,-95,-95,-95,-95,-66,-72,-66,-66,-95,-95,-95,-95,-95,-62,-95,-75,-95,-95,-95,-76,-95,-95,-95,-95,-95,-71,-95,-67,-75,-93,-95,-95,-63,-63,-63,-63,-61,-95,-61,-95,-95,-95,-95,-95,-95,-95,-95,-67,-95,-95,-95,-95,-95,-95,-95,-95,-95,-66,-95,-95,-95,-95,-95,-70,-69,-65,-64,-69,-73,-75,-50,-49,-87,-57,-95,-87,-95,-95,-95,-95,-56,-95,-95,-95,-95,-95,-86,-63,-95,-95,-95,-95,-95,-84,-69
752,-82,-83,-78,-78,-80,-83,-38,-84,-95,-95,-95,-95,-89,-90,-91,-90,-95,-95,-95,-95,-95,-95,-95,-95,-83,-95,-82,-79,-82,-87,-84,-87,-88,-89,-90,-75,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-88,-95,-95,-70,-95,-95,-95,-95,-95,-95,-95,-78,-83,-78,-86,-78,-87,-86,-89,-88,-86,-95,-95,-95,-95,-95,-95,-55,-95,-95,-95,-95,-95,-95,-75,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95
633,-61,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-88,-79,-81,-80,-81,-83,-95,-95,-95,-95,-95,-95,-95,-82,-87,-87,-75,-76,-92,-95,-90,-95,-95,-95,-95,-80,-74,-88,-75,-76,-95,-95,-95,-95,-78,-95,-95,-82,-95,-95,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-89,-95,-95,-95,-54,-95,-95,-95,-95,-95,-95,-95,-48,-48,-47,-48,-48,-78,-83,-80,-95,-95,-81,-95,-95,-95,-95,-95,-95,-83,-95
468,-95,-95,-95,-95,-95,-95,-95,-87,-82,-77,-76,-78,-86,-86,-84,-86,-95,-65,-65,-66,-60,-61,-62,-75,-87,-88,-88,-90,-88,-91,-71,-53,-51,-56,-95,-95,-82,-81,-95,-84,-72,-95,-75,-95,-95,-95,-72,-95,-83,-95,-90,-82,-95,-81,-95,-95,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-72,-64,-53,-68,-91,-78,-63,-68,-73,-84,-69,-95,-73,-95,-95,-95,-95,-72,-95,-95,-95,-95,-95,-73,-69,-95,-95,-95,-95,-95,-95,-75
